,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
792,2012,514997.14,514997.14,514997.14,2012-04-05
793,2012,1168000.0,1168000.0,1168000.0,2012-02-08
794,2012,343229.64,343229.64,343229.64,2012-02-24
795,2012,617.99,617.99,617.99,2012-08-09
796,2012,98641581.99,98641581.99,98641581.99,2012-05-03
797,2012,183091.2,183091.2,183091.2,2012-03-30
798,2012,73019.97,73019.97,73019.97,2012-07-17
799,2012,1037696.39,1037696.39,9631955.79,2012-09-28
800,2012,250094.47,250094.47,250094.47,2012-09-28
801,2012,73453.61,73453.61,73453.61,2012-03-12
802,2012,58400.0,58400.0,58400.0,2012-04-24
803,2012,70083.0,70083.0,70083.0,2012-05-21
804,2012,602924.0,602924.0,602924.0,2012-07-30
805,2012,25592.0,25592.0,25592.0,2012-05-15
806,2012,13035.0,13035.0,13035.0,2012-07-09
807,2012,22429.7,22429.7,22429.7,2012-02-22
808,2012,5459452.65,1587062.25,15248365.39,2012-09-28
809,2012,2995641.0,2995641.0,2995641.0,2012-09-18
810,2012,109374.84,109374.84,109374.84,2012-05-31
811,2012,254644.0,254644.0,254644.0,2012-03-27
812,2012,1061182.18,1061182.18,1061182.18,2012-09-26
813,2012,100450.0,100450.0,100450.0,2012-02-23
814,2012,83122.43,83122.43,83122.43,2012-01-12
815,2012,997690.0,997690.0,997690.0,2012-02-01
816,2012,8195.0,8195.0,8195.0,2012-09-24
817,2012,148595.01,148595.01,148595.01,2012-02-09
818,2012,5000.0,5000.0,5000.0,2012-01-27
819,2012,69757.46,69757.46,69757.46,2012-03-30
820,2012,141623.48,141623.48,141623.48,2012-01-05
821,2012,3605668.0,3605668.0,3605668.0,2012-09-18
822,2012,215829.58,215829.58,215829.58,2012-09-26
823,2012,3020.84,3020.84,3020.84,2012-09-24
824,2012,18779.89,18779.89,18779.89,2012-08-10
825,2012,49763.1,49763.1,49763.1,2012-07-25
826,2012,6361.28,6361.28,6361.28,2012-03-08
827,2012,1235000.0,375000.0,1235000.0,2012-09-15
828,2012,59262.0,59262.0,59262.0,2012-05-15
829,2012,97200.0,97200.0,1260281.25,2012-09-27
830,2012,4000000.0,4000000.0,27110987.0,2012-09-26
831,2012,108000.0,108000.0,108000.0,2012-02-10
832,2013,91485.0,91485.0,91485.0,2013-05-01
833,2013,168521.9,168521.9,168521.9,2012-12-12
834,2013,79733.79,79733.79,79733.79,2012-11-06
835,2013,166596.34,166596.34,166596.34,2012-11-21
836,2013,75656.13,75656.13,75656.13,2012-11-06
837,2013,62321.92,62321.92,62321.92,2013-06-28
838,2013,42460.06,42460.06,42460.06,2013-07-08
839,2013,3654291.0,3654291.0,3654291.0,2013-09-26
840,2013,62380.0,62380.0,62380.0,2013-09-09
841,2013,159938.45,159938.45,159938.45,2013-05-17
842,2013,22500.0,22500.0,22500.0,2013-06-28
843,2013,28500.0,28500.0,28500.0,2013-09-11
844,2013,9240.0,9240.0,9240.0,2012-10-18
845,2013,343999.99,343999.99,343999.99,2013-07-26
846,2013,344721.0,344721.0,344721.0,2013-03-18
847,2013,1061830.8,1061830.8,3658932.2,2013-09-20
848,2013,110136.14,110136.14,110136.14,2013-06-05
849,2013,38658.69,38658.69,38658.69,2013-06-06
850,2013,28790.7,28790.7,28790.7,2013-04-24
851,2013,545104.0,545104.0,545104.0,2013-07-10
852,2013,275840.55,275840.55,275840.55,2013-04-01
853,2013,55550.07,55550.07,55550.07,2013-09-19
854,2013,9992113.46,9992113.46,9992113.46,2013-08-05
855,2013,1972652.55,1972652.55,1972652.55,2013-06-27
856,2013,55550.07,55550.07,55550.07,2013-09-19
857,2013,48900.0,48900.0,48900.0,2013-01-17
858,2013,283066.25,283066.25,283066.25,2013-08-23
859,2013,3766.26,3766.26,3766.26,2013-08-19
860,2013,147064.0,147064.0,147064.0,2013-02-22
861,2013,33324.5,33324.5,33324.5,2013-05-07
862,2013,99418.0,99418.0,99418.0,2013-04-30
863,2013,297046.04,297046.04,297046.04,2013-08-29
864,2013,20236.8,20236.8,20236.8,2013-08-20
865,2013,129125.0,129125.0,129125.0,2013-03-25
866,2013,3154200.0,1182825.0,12846769.6,2013-09-11
867,2013,21374.0,21374.0,21374.0,2013-01-03
868,2013,41915.04,41915.04,41915.04,2013-07-30
869,2013,200000.0,200000.0,200000.0,2013-02-05
870,2013,3974.0,3974.0,3974.0,2013-09-11
871,2013,16846.83,16846.83,16846.83,2013-09-12
872,2013,174972.28,174972.28,174972.28,2013-06-04
873,2013,47935.19,47935.19,47935.19,2013-01-22
874,2013,76672.01,76672.01,76672.01,2013-07-19
875,2013,9733196.92,9733196.92,9733196.92,2013-04-30
876,2013,17721.0,17721.0,17721.0,2013-04-10
877,2013,115181.6,115181.6,115181.6,2013-07-24
878,2013,185490.67,185490.67,185490.67,2013-09-26
879,2013,521007.64,521007.64,521007.64,2013-07-18
880,2013,52887.25,52887.25,52887.25,2013-09-13
881,2013,104591.93,104591.93,104591.93,2013-04-05
882,2013,86445.0,86445.0,86445.0,2013-05-31
883,2013,76672.01,76672.01,76672.01,2013-07-19
884,2013,24980.0,24980.0,24980.0,2013-08-23
885,2013,70017.6,70017.6,70017.6,2013-09-11
886,2013,221642.93,221642.93,221642.93,2013-09-24
887,2013,194532.32,194532.32,194532.32,2013-08-15
888,2013,97164.47,97164.47,97164.47,2013-07-01
889,2013,70191.34,70191.34,70191.34,2013-09-27
890,2013,32598.0,32598.0,32598.0,2013-06-14
891,2013,55551.55,55551.55,55551.55,2013-01-23
892,2013,164454.19,164454.19,164454.19,2013-04-05
893,2013,82316.12,82316.12,82316.12,2013-03-22
894,2013,91473.09,91473.09,91473.09,2013-04-05
895,2013,185953.5,185953.5,299407.5,2013-08-19
896,2013,156037.25,156037.25,156037.25,2013-01-10
897,2013,7600.0,7600.0,7600.0,2013-06-10
898,2013,84553.58,84553.58,84553.58,2013-03-19
899,2013,248001.46,248001.46,248001.46,2013-08-20
900,2013,7020.0,7020.0,7020.0,2013-09-12
901,2013,71784.29,71784.29,71784.29,2013-03-22
902,2013,49068.1,49068.1,49068.1,2013-05-06
903,2013,101364.71,101364.71,101364.71,2013-02-22
904,2013,8013912.33,8013912.33,8013912.33,2013-06-27
905,2013,177924.24,177924.24,177924.24,2013-09-09
906,2013,79965.41,79965.41,79965.41,2013-01-08
907,2013,216555.95,216555.95,216555.95,2013-05-07
908,2013,24472.8,24472.8,24472.8,2013-09-10
909,2013,810128.0,810128.0,810128.0,2013-09-27
910,2013,165847.5,165847.5,165847.5,2013-08-28
911,2013,53161.44,53161.44,285644.24,2013-06-28
912,2013,72923.03,72923.03,202764.37,2013-09-18
