,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
1227,2018,31776.64,31776.64,31776.64,2018-09-05
1228,2018,357000.0,357000.0,357000.0,2018-06-07
1229,2018,14415.64,14415.64,14415.64,2018-09-20
1230,2018,1669782.31,704720.69,1669782.31,2018-06-27
1231,2018,214087.1,53521.76,3390902.85,2018-09-24
1232,2018,75399.63,75399.63,75399.63,2018-08-30
1233,2018,4418.85,4418.85,4418.85,2018-04-24
1234,2018,1129973.74,1129973.74,1129973.74,2018-09-25
1235,2018,49248.46,49248.46,49248.46,2018-03-01
1236,2018,548970.62,548970.62,548970.62,2018-06-07
1237,2018,418661.6,418661.6,418661.6,2018-05-21
1238,2018,350790.4,350790.4,350790.4,2018-09-26
1239,2018,22466.72,22466.72,22466.72,2018-02-28
1240,2018,212728.35,212728.35,212728.35,2018-05-04
1241,2018,11596.1,11596.1,11596.1,2018-02-19
1242,2018,320423.37,320423.37,320423.37,2018-08-14
1243,2018,6172.86,6172.86,6172.86,2018-06-13
1244,2018,0.0,0.0,1553608.0,2018-09-26
1245,2018,1651559.3,1651559.3,1651559.3,2018-07-10
1246,2018,31564.58,31564.58,31564.58,2018-06-07
1247,2018,164655.36,164655.36,164655.36,2018-06-07
1248,2018,6463613.67,24781.7,46766355.1,2018-05-04
1249,2018,373788.0,373788.0,837788.0,2018-04-12
1250,2018,27755.34,27755.34,27755.34,2018-03-15
1251,2018,9294946.43,9294946.43,9294946.43,2018-09-30
1252,2018,43927.04,43927.04,43927.04,2018-06-07
1253,2018,83421.6,83421.6,500529.6,2018-02-22
1254,2018,70076.58,70076.58,70076.58,2018-06-21
1255,2018,1875780.19,1875780.19,1875780.19,2018-08-24
1256,2018,1668000.32,1668000.32,9967865.97,2018-03-30
1257,2018,185859.57,185859.57,185859.57,2018-03-08
1258,2018,3446400.0,3446400.0,9987840.0,2018-06-13
1259,2018,507412.06,507412.06,507412.06,2018-09-14
1260,2018,9193.28,9193.28,9193.28,2018-02-13
1261,2018,400000.0,400000.0,400000.0,2018-05-31
1262,2018,141561.26,141561.26,141561.26,2018-08-09
1263,2018,0.0,0.0,8896027.0,2018-09-26
1264,2018,228561.15,228561.15,228561.15,2018-02-28
1265,2018,2378702.57,2277651.61,11510464.17,2018-03-28
1266,2018,2259302.24,2259302.24,2712082.56,2018-03-08
1267,2018,6248.0,1180.87,6248.0,2018-02-14
1268,2018,35568.0,35568.0,213407.96,2018-02-28
1269,2018,124475.95,124475.95,124475.95,2018-09-12
1270,2018,38598.78,38598.78,38598.78,2018-06-07
1271,2018,486000.0,486000.0,1458000.0,2018-09-28
1272,2018,59213.41,59213.41,59213.41,2018-08-02
1273,2018,492622.12,492622.12,492622.12,2018-05-07
1274,2018,72999.81,72999.81,72999.81,2018-07-10
1275,2018,248092.88,248092.88,248092.88,2018-03-15
1276,2018,323616.0,323616.0,323616.0,2018-06-28
1277,2018,696041.99,696041.99,696041.99,2018-09-25
1278,2018,671755.8,671755.8,4032104.99,2018-01-29
1279,2018,587676.79,587676.79,587676.79,2018-05-03
1280,2018,235676.42,235676.42,235676.42,2018-06-07
1281,2018,7487191.42,3179063.0,14999895.02,2018-05-03
1282,2018,294469.05,294469.05,294469.05,2018-09-21
1283,2018,19046.88,19046.88,19046.88,2018-04-18
1284,2018,88195.44,88195.44,88195.44,2018-03-13
1285,2018,19770733.24,19770733.24,136251200.64,2018-09-24
1286,2018,738631.2,738631.2,738631.2,2018-02-16
1287,2018,4100000.0,4100000.0,4100000.0,2018-06-26
1288,2019,0.0,0.0,1944484.85,2018-10-04
1289,2019,0.0,0.0,2466913.32,2019-01-17
1290,2019,1553903.0,0.0,1553903.0,2019-09-25
1291,2019,121402.73,121402.73,121402.73,2019-08-22
1292,2019,406566.21,406566.21,406566.21,2019-08-28
1293,2019,107564.68,107564.68,215129.36,2019-07-30
1294,2019,279629.59,279629.59,279629.59,2019-09-24
1295,2019,838647.94,838647.94,838647.94,2019-05-21
1296,2019,4192000.0,4192000.0,4236550.0,2018-11-02
1297,2019,52056.4,52056.4,52056.4,2019-06-27
1298,2019,500776.17,500776.17,500776.17,2018-10-01
1299,2019,54330.72,54330.72,54330.72,2019-05-01
1300,2019,13337648.57,6211603.5,41306944.64,2019-02-08
1301,2019,400000.0,400000.0,400000.0,2019-06-03
1302,2019,189750.0,189750.0,189750.0,2018-11-27
1303,2019,259414.3,259414.3,259414.3,2018-11-28
1304,2019,331609.84,330864.63,331609.84,2019-04-11
1305,2019,6903108.3,4579247.83,13416639.97,2019-02-07
1306,2019,0.0,0.0,169535.68,2019-01-17
1307,2019,551349.12,551349.12,551349.12,2019-09-05
1308,2019,106718.36,106718.36,106718.36,2019-07-11
1309,2019,370142.45,370142.45,370142.45,2018-11-27
1310,2019,49874.77,49874.77,49874.77,2019-03-26
1311,2019,26783408.86,26783408.86,26783408.86,2019-06-28
1312,2019,68686.41,68686.41,68686.41,2019-01-30
1313,2019,682000.0,682000.0,682000.0,2018-12-21
1314,2019,106476.78,106476.78,106476.78,2019-07-31
1315,2019,0.0,0.0,1581030.24,2019-01-17
1316,2019,0.0,0.0,328523.0,2018-10-01
1317,2019,20499.0,20499.0,20499.0,2019-03-19
1318,2019,327237.03,327237.03,327237.03,2018-10-01
1319,2019,995635.42,995635.42,1465088.11,2019-08-28
1320,2019,377545.3,0.0,1556093.75,2019-09-30
1321,2019,1482230.99,1482230.99,1482230.99,2019-06-21
1322,2019,8897717.0,0.0,8897717.0,2019-09-25
1323,2019,56413.66,56413.66,56413.66,2019-05-28
1324,2019,619672.4,619672.4,1239344.8,2018-12-19
1325,2019,3548840.04,3548840.04,3548840.04,2018-11-21
1326,2019,170920.0,170920.0,170920.0,2018-10-25
1327,2019,214084.8,214084.8,214084.8,2019-02-26
1328,2019,34240.0,33535.21,34240.0,2019-09-19
1329,2019,0.0,0.0,15342.71,2019-04-26
1330,2019,712640.31,712640.31,1774314.68,2019-09-04
1331,2019,3111982.0,3082041.78,3111982.0,2019-09-23
1332,2019,22466.72,22466.72,22466.72,2019-03-01
1333,2019,77225.99,77225.99,77225.99,2019-06-13
1334,2019,37449.5,37449.5,37449.5,2018-12-19
1335,2019,52109.7,52109.7,52109.7,2019-02-22
1336,2019,0.0,0.0,24554.2,2019-01-17
1337,2019,290956.8,290956.8,290956.8,2019-09-26
1338,2019,4550000.0,4550000.0,4550000.0,2019-06-18
1339,2019,3778318.13,3778318.13,3778591.13,2019-06-20
1340,2019,167767.21,167767.21,167767.21,2019-07-12
1341,2019,9999999.0,931574.39,9999999.0,2019-04-11
1342,2019,60059.46,60059.46,1000991.04,2018-10-30
