,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
343,2009,14990.94,14990.94,0.0,2009-09-28
344,2009,84673.41,84673.41,0.0,2009-07-01
345,2009,548785.0,548785.0,548785.0,2009-08-31
346,2009,53421.11,53421.11,53421.11,2008-10-23
347,2009,63117.03,63117.03,63117.03,2009-07-14
348,2009,98615.89,98615.89,0.0,2009-09-28
349,2009,6206.42,6206.42,0.0,2009-08-11
350,2009,134700.8,134700.8,0.0,2009-09-15
351,2009,78662.68,78662.68,78662.68,2009-09-04
352,2009,158625.12,158625.12,158625.12,2009-09-30
353,2009,0.0,0.0,0.0,2009-04-30
354,2009,9900.0,9900.0,9900.0,2008-10-01
355,2009,52890.43,52890.43,52890.43,2008-11-06
356,2009,109546.39,109546.39,109546.39,2009-09-25
357,2009,61816.67,61816.67,0.0,2009-09-23
358,2009,10107.45,10107.45,0.0,2009-02-12
359,2009,76820.45,76820.45,76820.45,2009-08-25
360,2009,3779.0,3779.0,0.0,2009-08-28
361,2009,19329.9,19329.9,19329.9,2009-09-29
362,2009,285600.0,0.0,285600.0,2008-10-01
363,2009,68834.45,68834.45,68834.45,2009-06-04
364,2009,19951.0,19951.0,19951.0,2009-03-03
365,2009,82410.0,82410.0,0.0,2009-07-17
366,2009,5414.84,5414.84,0.0,2009-07-15
367,2009,378880.0,378880.0,378880.0,2009-09-24
368,2009,34792.92,34792.92,0.0,2009-07-30
369,2009,42463.8,42463.8,0.0,2009-04-01
370,2009,34410.0,34410.0,34410.0,2009-07-23
371,2009,300000.0,300000.0,300000.0,2009-09-21
372,2009,135000.0,135000.0,0.0,2009-09-16
373,2009,1.0,1.0,1.0,2009-09-18
374,2009,311787.58,311787.58,311787.58,2009-08-05
375,2009,783778.01,0.0,783778.01,2008-10-01
376,2009,725944.18,725944.18,725944.18,2009-09-11
377,2009,8716.8,8716.8,8716.8,2009-06-10
378,2009,14904.82,14904.82,0.0,2009-08-20
379,2009,46561.42,46561.42,46561.42,2009-08-20
380,2009,400000.0,400000.0,400000.0,2009-06-10
381,2009,15882.55,15882.55,15882.55,2009-08-18
382,2009,39312.0,39312.0,39312.0,2008-10-20
383,2009,200000.0,200000.0,0.0,2009-09-15
384,2009,49983.4,49983.4,49983.4,2009-07-31
385,2009,18480.0,0.0,18480.0,2009-09-30
386,2009,182624.0,182624.0,182624.0,2009-09-29
387,2009,426976.9,426976.9,426976.9,2009-02-25
388,2009,102136.02,102136.02,102136.02,2009-09-29
389,2009,95000.0,95000.0,95000.0,2009-03-18
390,2009,1370202.11,1370202.11,1370202.11,2009-09-28
391,2009,1077.17,1077.17,1077.17,2009-04-23
392,2009,111766.67,111766.67,111766.67,2009-07-01
393,2009,240000.0,240000.0,240000.0,2009-09-23
394,2009,19047.42,19047.42,19047.42,2009-09-11
395,2009,5000.0,5000.0,5000.0,2008-10-10
396,2009,12500.0,12500.0,0.0,2009-01-27
397,2009,11201.42,11201.42,11201.42,2009-03-19
398,2009,256343.7,256343.7,0.0,2009-08-18
399,2009,303848.6,303848.6,303848.6,2009-05-15
400,2009,10354.92,10354.92,0.0,2009-09-18
401,2009,134400.0,134400.0,134400.0,2009-07-29
402,2009,51630.67,51630.67,51630.67,2009-09-12
403,2009,48080.22,48080.22,48080.22,2009-06-30
404,2009,3978.29,3978.29,3978.29,2009-04-25
405,2009,5987.52,5987.52,5987.52,2009-04-23
406,2009,47520.0,47520.0,47520.0,2009-07-31
407,2009,11730.0,11730.0,11730.0,2009-06-03
408,2009,438.86,438.86,438.86,2009-04-14
409,2009,97896.0,97896.0,0.0,2009-08-31
410,2009,75000.0,75000.0,75000.0,2009-05-13
411,2009,707271.36,707271.36,707271.36,2008-10-22
412,2009,4750.0,4750.0,4750.0,2009-02-19
413,2009,74992.7,74992.7,74992.7,2009-09-22
414,2009,476903.75,476903.75,476903.75,2008-10-30
415,2009,17806.75,17806.75,17806.75,2009-09-11
416,2009,61972.0,61972.0,61972.0,2009-09-09
417,2009,440212.76,440212.76,440212.76,2009-09-21
418,2009,3978.29,3978.29,3978.29,2009-05-29
419,2009,82925.47,82925.47,82925.47,2009-08-19
420,2009,10616.93,10616.93,10616.93,2009-09-27
421,2009,5221.61,5221.61,0.0,2009-07-14
422,2009,9904.7,9904.7,0.0,2009-09-19
423,2009,10093.47,10093.47,0.0,2009-09-19
424,2009,76473.3,76473.3,76473.3,2009-01-28
425,2009,11408.51,11408.51,11408.51,2009-05-29
426,2009,125250.0,125250.0,0.0,2009-02-25
427,2009,52492.68,52492.68,0.0,2009-09-18
428,2009,63284.76,63284.76,0.0,2009-07-15
429,2009,66188.0,66188.0,66188.0,2009-09-02
430,2009,25000.0,25000.0,25000.0,2009-07-10
431,2009,1999007.73,1999007.73,1999007.73,2009-09-14
432,2009,5552.4,5552.4,5552.4,2008-11-07
433,2009,64524.98,64524.98,64524.98,2009-02-09
434,2009,843870.08,843870.08,843870.08,2009-09-14
435,2009,0.0,0.0,0.0,2009-01-09
436,2009,6737.82,6737.82,0.0,2009-06-25
437,2009,1721648.0,328448.0,1721648.0,2009-06-29
438,2009,1625.0,1625.0,1625.0,2009-02-17
439,2009,468160.0,201308.8,2473600.0,2008-10-31
440,2009,100000.0,100000.0,0.0,2009-03-18
441,2009,8130.0,8130.0,8130.0,2009-09-01
442,2009,5397.0,5397.0,28086.0,2009-07-09
443,2009,5750.95,5750.95,5750.95,2009-02-13
444,2009,485269.3,485269.3,485269.3,2009-03-24
445,2009,24000.0,24000.0,24000.0,2009-09-29
446,2009,16261.03,16261.03,16261.03,2009-09-06
447,2009,370552.53,370552.53,0.0,2009-04-29
448,2009,33349.62,33349.62,33349.62,2009-07-21
449,2009,46200.0,46200.0,46200.0,2009-09-10
450,2009,764448.88,764448.88,0.0,2009-09-10
451,2009,180648.0,180648.0,180648.0,2009-07-30
452,2009,129610.29,129610.29,129610.29,2008-12-18
453,2009,16500.0,16500.0,16500.0,2009-08-11
454,2009,10793.0,10793.0,10793.0,2009-02-06
455,2009,4087.05,4087.05,0.0,2009-09-04
456,2009,8103.01,8103.01,0.0,2009-08-25
457,2009,43846.4,0.0,43846.4,2009-09-29
458,2009,19101.14,19101.14,19101.14,2009-09-14
459,2009,11934.24,11934.24,11934.24,2009-03-23
460,2009,98625.8,98625.8,0.0,2009-01-05
461,2009,26376.82,26376.82,26376.82,2009-04-30
462,2009,99893.6,99893.6,0.0,2009-09-28
463,2009,4790.0,4790.0,4790.0,2008-12-01
464,2009,715.63,715.63,0.0,2009-08-21
465,2009,7395.0,7395.0,7395.0,2009-02-26
466,2009,1880870.94,1880870.94,1880870.94,2008-11-01
467,2009,79190.0,79190.0,79190.0,2009-09-09
468,2009,141198.0,141198.0,141198.0,2009-05-27
469,2009,997461.5,997461.5,997461.5,2009-06-27
470,2009,23778.0,23778.0,23778.0,2009-06-08
471,2009,3845.0,3845.0,3845.0,2009-04-21
472,2009,8000.0,8000.0,0.0,2009-02-27
473,2009,11249.75,11249.75,11249.75,2009-09-04
474,2009,650000.0,650000.0,650000.0,2009-03-31
475,2009,3038949.5,3038949.5,3038949.5,2009-03-27
476,2009,187500.0,187500.0,187500.0,2008-10-31
477,2009,55917.0,55917.0,0.0,2009-07-16
478,2009,802964.87,802964.87,802964.87,2008-12-12
479,2009,2917.0,2917.0,2917.0,2009-04-20
480,2009,30000.0,30000.0,30000.0,2009-09-23
481,2009,877.69,877.69,877.69,2009-09-04
482,2009,202853.88,202853.88,202853.88,2008-10-29
483,2009,459918.15,459918.15,459918.15,2009-09-09
484,2009,102609.05,102609.05,102609.05,2009-09-29
485,2009,10107.45,10107.45,0.0,2009-01-22
486,2009,8453.25,8453.25,8453.25,2009-02-04
487,2009,86425.0,86425.0,86425.0,2009-04-02
488,2009,249449.88,249449.88,249449.88,2009-09-19
489,2009,5141.3,5141.3,5141.3,2009-03-17
490,2009,1558584.32,1558584.32,1558584.32,2009-05-19
491,2009,17922.41,17922.41,0.0,2009-06-30
492,2009,89856.0,89856.0,0.0,2009-05-05
493,2009,170018.89,170018.89,170018.89,2008-11-01
494,2009,200000.0,200000.0,200000.0,2009-09-23
495,2009,8489.37,8489.37,8489.37,2009-05-14
496,2009,125250.0,125250.0,0.0,2009-08-31
497,2009,245000.0,245000.0,245000.0,2009-09-09
498,2009,11543.7,11543.7,11543.7,2009-04-09
499,2009,220000.0,220000.0,220000.0,2009-01-30
500,2009,18583.48,18583.48,18583.48,2009-02-04
501,2009,349287.34,349287.34,349287.34,2009-09-26
502,2009,71316.78,71316.78,71316.78,2009-09-15
503,2009,460261.6,460261.6,460261.6,2009-09-29
504,2009,47251.06,47251.06,47251.06,2009-09-14
505,2009,158969.01,158969.01,158969.01,2009-07-01
506,2009,10138.26,10138.26,10138.26,2009-04-10
507,2009,528568.56,528568.56,0.0,2009-08-31
508,2009,888000.0,888000.0,0.0,2008-11-03
509,2009,500000.0,500000.0,500000.0,2009-08-18
510,2009,261584.88,261584.88,261584.88,2009-02-24
511,2009,65664.36,65664.36,65664.36,2009-09-29
512,2009,17432.12,17432.12,17432.12,2009-07-14
