,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
974,2009,40000.0,40000.0,40000.0,2009-05-17
975,2009,4583.98,4583.98,4583.98,2009-08-11
976,2009,114449.0,114449.0,114449.0,2009-08-03
977,2009,110207.68,110207.68,110207.68,2009-09-01
978,2009,24377.0,24377.0,24377.0,2009-08-13
979,2009,76681.49,76681.49,76681.49,2009-07-23
980,2009,353598.8,353598.8,353598.8,2009-08-18
981,2010,20474.4,20474.4,20474.4,2010-04-20
982,2010,26028781.0,26028781.0,111666925.0,2010-05-13
983,2010,318887.43,318887.43,318887.43,2010-02-23
984,2010,2788083.0,2788083.0,3286436.0,2010-06-17
985,2010,473080.0,473080.0,473080.0,2010-08-17
986,2010,25880.0,25880.0,25880.0,2010-07-30
987,2010,1071770.31,1071770.31,1071770.31,2010-09-13
988,2010,196472.96,196472.96,196472.96,2010-03-04
989,2010,21850.0,21850.0,21850.0,2010-06-22
990,2010,98132.72,98132.72,98132.72,2010-03-11
991,2010,375655.89,375655.89,0.0,2010-07-29
992,2010,837851.0,837851.0,0.0,2009-12-17
993,2010,374987.5,374987.5,0.0,2009-11-06
994,2010,70160.44,70160.44,0.0,2010-08-31
995,2010,781710.0,781710.0,781710.0,2010-03-11
996,2010,550744.0,550744.0,550744.0,2009-10-16
997,2010,849668.2,849668.2,0.0,2009-12-10
998,2010,498416.69,498416.69,498416.69,2009-11-24
999,2010,23693.96,23693.96,23693.96,2009-10-15
1000,2010,1298776.82,1298776.82,6980108.54,2009-12-04
1001,2010,1378456.0,1378456.0,0.0,2009-12-17
1002,2010,0.0,0.0,0.0,2009-11-20
1003,2010,8134.39,8134.39,8134.39,2009-11-17
1004,2010,53896.91,53896.91,53896.91,2009-11-23
1005,2010,40661.84,0.0,40661.84,2009-10-10
1006,2010,2794103.0,2794103.0,0.0,2009-12-17
1007,2010,1032183.0,1032183.0,0.0,2009-12-17
1008,2010,16321997.4,16321997.4,0.0,2010-08-13
1009,2010,22470.0,22470.0,22470.0,2010-09-17
1010,2010,1675540.0,1675540.0,1675540.0,2009-12-28
1011,2010,1345745.9,1345745.9,1345745.9,2010-08-27
1012,2010,1573074.0,1573074.0,1573074.0,2009-10-16
1013,2010,130244.85,130244.85,0.0,2010-07-13
1014,2010,973454.4,973454.4,0.0,2010-03-31
1015,2010,2334.05,2334.05,2334.05,2010-06-24
1016,2010,2499180.0,2499180.0,2499180.0,2010-05-26
1017,2010,2234905.75,2234905.75,2234905.75,2009-11-13
1018,2010,590772.67,590772.67,590772.67,2010-04-08
1019,2010,56118.07,56118.07,56118.07,2009-12-04
1020,2010,3903594.0,505010.0,9726876.0,2010-08-11
1021,2010,50000.0,50000.0,50000.0,2010-09-09
1022,2010,3654299.0,3654299.0,0.0,2009-12-17
1023,2010,1071770.31,1071770.31,1071770.31,2010-05-27
1024,2010,507838.8,507838.8,0.0,2010-08-17
1025,2010,6346149.0,6346149.0,0.0,2009-12-22
1026,2010,294474.95,294474.95,294474.95,2010-08-30
1027,2010,77106.34,77106.34,0.0,2010-08-31
1028,2010,78464.0,78464.0,78464.0,2010-09-20
1029,2010,748781.45,748781.45,748781.45,2010-05-28
1030,2010,445251.78,445251.78,445251.78,2010-06-14
1031,2010,398796.0,398796.0,398796.0,2010-03-23
1032,2010,448666.01,448666.01,448666.01,2010-04-07
1033,2010,8067.21,8067.21,8067.21,2010-05-27
1034,2010,905796.0,905796.0,905796.0,2010-01-11
1035,2010,470453.0,470453.0,470453.0,2010-09-23
1036,2010,1503003.38,1503003.38,1503003.38,2010-01-26
1037,2010,3345739.0,3345739.0,0.0,2009-12-17
1038,2010,38419.17,38419.17,38419.17,2009-11-24
1039,2010,4148.54,4148.54,4148.54,2010-02-02
1040,2010,637217.69,637217.69,637217.69,2010-03-26
1041,2010,195942.99,195942.99,195942.99,2010-01-07
1042,2010,12000.0,12000.0,12000.0,2010-02-02
1043,2010,319774.2,319774.2,319774.2,2010-09-21
1044,2010,90000.0,90000.0,90000.0,2010-07-26
1045,2010,680000.0,680000.0,680000.0,2010-01-05
1046,2010,4208156.0,4208156.0,6439371.4,2010-01-25
1047,2010,87212.0,87212.0,87212.0,2010-09-07
1048,2010,2117.16,2117.16,2117.16,2010-05-28
1049,2010,65700.0,65700.0,65700.0,2010-03-19
1050,2010,3990.0,3990.0,3990.0,2010-09-24
1051,2010,245000.0,245000.0,0.0,2010-02-17
1052,2010,109738.86,109738.86,109738.86,2010-01-29
1053,2010,374242.0,374242.0,631066.0,2010-09-29
1054,2010,406545.67,406545.67,0.0,2010-07-28
1055,2010,795691.0,795691.0,1563381.0,2010-09-30
1056,2010,407155.4,407155.4,0.0,2010-05-13
1057,2010,43305.12,43305.12,43305.12,2010-08-23
1058,2010,163400.0,163400.0,163400.0,2010-09-29
1059,2010,6426465.0,6426465.0,0.0,2009-12-17
1060,2010,4605.48,4605.48,4605.48,2009-10-19
1061,2010,9773.38,9773.38,9773.38,2009-11-04
1062,2010,47304.56,47304.56,0.0,2010-08-31
1063,2010,7010.0,7010.0,7010.0,2010-09-28
1064,2010,6080.51,6080.51,6080.51,2010-05-26
1065,2010,569873.65,569873.65,0.0,2010-08-03
1066,2010,999475.0,999475.0,3213212.0,2010-05-25
1067,2010,50011.07,50011.06,50011.07,2010-02-23
1068,2010,1969575.6,1969575.6,0.0,2010-04-07
1069,2010,1790640.92,1790640.92,1790640.92,2010-01-13
1070,2010,300796.0,300796.0,300796.0,2010-07-27
1071,2010,8459.76,8459.76,8459.76,2010-06-01
1072,2010,4051000.0,4051000.0,4051000.0,2009-12-29
1073,2010,365960.7,18052.0,557215.29,2009-10-14
1074,2010,249213.0,0.0,249213.0,2009-10-01
1075,2010,6414295.75,6414295.75,6414295.75,2010-01-13
1076,2010,2154459.54,2154459.54,2154459.54,2010-02-16
1077,2010,4471.15,4471.15,4471.15,2010-03-31
1078,2010,1474.0,1474.0,1474.0,2010-07-06
1079,2010,529680.0,529680.0,529680.0,2010-07-28
1080,2010,146539.75,146539.75,146539.75,2010-05-26
1081,2010,1638595.87,1638595.87,0.0,2010-09-21
1082,2010,301397.0,301397.0,301397.0,2010-08-12
1083,2010,24567.7,24567.7,0.0,2009-11-18
1084,2010,499000.0,499000.0,499000.0,2010-05-20
1085,2010,584892.0,584892.0,584892.0,2010-09-09
1086,2010,844000.0,844000.0,844000.0,2010-06-03
1087,2010,47469.8,47469.8,47469.8,2010-05-27
1088,2010,707178.37,707178.37,707178.37,2010-03-31
1089,2010,5358060.0,20000.0,5358060.0,2010-03-31
1090,2010,185684.67,22607.7,557215.29,2009-10-21
1091,2010,168367.97,168367.97,168367.97,2010-01-19
1092,2010,1499805.0,1499805.0,1499805.0,2010-08-20
1093,2010,695304.0,695304.0,695304.0,2010-07-02
1094,2010,1175695.0,1175695.0,2432477.0,2010-03-02
1095,2010,9566536.0,9566536.0,9566536.0,2010-09-30
1096,2010,206841.6,206841.6,645043.2,2010-09-27
1097,2010,157250.0,157250.0,157250.0,2010-04-27
1098,2010,212932.0,212932.0,212932.0,2010-09-23
1099,2010,8428.04,8428.04,8428.04,2010-09-24
1100,2010,1981274.98,1981274.98,1981274.98,2010-08-25
1101,2010,30000.0,30000.0,0.0,2010-04-13
1102,2010,69006.57,69006.57,69006.57,2010-05-28
1103,2010,275672.0,275672.0,275672.0,2009-10-16
1104,2010,75783.96,75783.96,75783.96,2010-08-19
1105,2010,42960.0,42960.0,42960.0,2010-01-21
1106,2010,11034.76,11034.76,11034.76,2010-05-27
1107,2010,63661.24,63661.24,63661.24,2010-03-05
1108,2010,2105161.55,2105161.55,0.0,2010-09-02
1109,2010,299990.0,299990.0,299990.0,2010-03-02
1110,2010,5909950.0,5909950.0,5909950.0,2009-12-08
1111,2010,509888.68,509888.68,509888.68,2010-05-26
1112,2010,115550.0,115550.0,493370.0,2010-07-22
1113,2010,20335.96,20335.96,20335.96,2010-02-23
1114,2010,57534.1,57534.1,57534.1,2010-05-12
1115,2010,1012850.0,1012850.0,1012850.0,2010-03-06
1116,2010,198918.08,198918.08,0.0,2010-09-16
1117,2010,16877.33,16877.33,16877.33,2010-04-26
1118,2010,11658.8,11658.8,11658.8,2010-02-18
1119,2010,618777.6,618777.6,618777.6,2010-01-27
1120,2010,1787984.39,1787984.39,1787984.39,2010-05-26
1121,2010,444708.29,444708.29,0.0,2009-12-14
1122,2010,57628.1,57628.1,0.0,2010-08-31
1123,2010,573372.8,573372.8,573372.8,2010-03-23
1124,2010,303686.4,303686.4,303686.4,2010-03-05
1125,2010,162441.77,162441.77,162441.77,2009-12-14
1126,2010,391852.0,391852.0,391852.0,2010-06-25
1127,2010,716008.0,716008.0,0.0,2009-12-17
1128,2010,10073.72,10073.72,10073.72,2010-09-13
1129,2010,15000.0,15000.0,15000.0,2010-09-28
1130,2010,3886.36,3886.36,3886.36,2010-06-23
1131,2010,483243.05,483243.05,483243.05,2010-05-26
1132,2010,244172.8,244172.8,244172.8,2010-08-18
1133,2010,2844.64,2844.64,2844.64,2010-06-18
1134,2010,48806.31,48806.31,48806.31,2009-11-23
1135,2010,1255378.4,1255378.4,0.0,2010-08-13
1136,2010,82379.4,82379.4,113691.4,2009-12-16
1137,2010,12257.07,12257.07,12257.07,2010-06-01
1138,2010,42807.36,42807.36,42807.36,2010-09-17
1139,2010,640326.3,640326.3,640326.3,2010-05-25
1140,2011,11279950.0,11279950.0,24249483.08,2011-09-28
1141,2011,203400.0,203400.0,203400.0,2010-12-20
1142,2011,63548.0,63548.0,2177876.0,2010-11-23
1143,2011,23520.0,23520.0,23520.0,2011-07-05
1144,2011,99120.0,99120.0,99120.0,2010-12-01
1145,2011,4890949.99,1813982.0,4890949.99,2010-12-30
1146,2011,774529.0,774529.0,1342458.0,2010-12-16
1147,2011,47835.0,47835.0,50825386.0,2010-11-01
1148,2011,682755.2,682755.2,682755.2,2010-10-01
1149,2011,823898.08,823898.08,823898.08,2010-10-01
1150,2011,10000.0,10000.0,10000.0,2010-10-25
1151,2011,14000.0,14000.0,14000.0,2010-12-22
1152,2011,4872.35,4872.35,4872.35,2010-12-07
1153,2011,470316.0,470316.0,470316.0,2010-11-22
1154,2011,13082.0,13082.0,13082.0,2010-12-07
1155,2011,3140.0,3140.0,3140.0,2011-04-29
1156,2011,210275.0,210275.0,717239.0,2011-08-15
1157,2011,172000.0,172000.0,172000.0,2011-04-27
1158,2011,105571.2,105571.2,985939.2,2011-09-01
1159,2011,226894.32,226894.32,226894.32,2011-09-13
1160,2011,75000.0,75000.0,75000.0,2011-05-10
1161,2011,694264.0,694264.0,694264.0,2011-04-28
1162,2011,117429.0,117429.0,117429.0,2011-06-03
1163,2011,198736.0,198736.0,198736.0,2011-09-01
1164,2011,0.01,0.01,32980277.0,2011-08-18
1165,2011,431971.33,431971.33,431971.33,2011-01-06
1166,2011,40000.0,40000.0,40000.0,2011-05-25
1167,2011,499901.0,499901.0,499901.0,2011-01-06
1168,2011,10000.0,10000.0,10000.0,2011-09-12
1169,2011,538416.0,538416.0,538416.0,2011-01-31
1170,2011,15000.0,15000.0,15000.0,2011-05-23
1171,2011,1270246.03,1270246.03,1270246.03,2011-09-29
1172,2011,942984.26,210000.0,942984.26,2011-01-31
1173,2011,25000.0,25000.0,25000.0,2011-06-27
1174,2011,10000.0,10000.0,10000.0,2011-04-29
1175,2011,165170.0,165170.0,165170.0,2011-09-30
1176,2011,597404.0,597404.0,597404.0,2011-04-29
1177,2011,1846269.46,1846269.46,1846269.46,2011-09-29
1178,2011,23520.0,23520.0,23520.0,2011-07-05
1179,2011,17709.92,17709.92,17709.92,2011-09-08
1180,2011,162550.0,162550.0,162550.0,2011-04-20
1181,2011,1296769.0,1296769.0,1296769.0,2011-09-23
1182,2011,423229.0,423229.0,423229.0,2011-09-09
1183,2011,71710.14,71710.14,71710.14,2011-09-21
1184,2011,105571.2,105571.2,211527.84,2011-09-01
1185,2011,178831.8,178831.8,178831.8,2011-08-29
1186,2011,165251.4,165251.4,165251.4,2011-09-21
1187,2011,221752.81,221752.81,221752.81,2011-03-04
1188,2011,7938312.0,7938312.0,7938312.0,2011-07-15
1189,2011,2996920.0,2996920.0,184539025.0,2011-05-24
1190,2011,443954.06,443954.06,443954.06,2011-05-26
1191,2011,1032660.0,1032660.0,1032660.0,2011-07-21
1192,2011,1523920.0,1523920.0,1523920.0,2011-01-06
1193,2011,388800.0,388800.0,388800.0,2011-07-28
1194,2011,10000.0,10000.0,10000.0,2011-09-27
1195,2011,50000.0,50000.0,50000.0,2011-09-28
1196,2011,16086.0,16086.0,16086.0,2011-09-13
1197,2011,60260.0,60260.0,60260.0,2011-09-07
1198,2011,980600.0,980600.0,980600.0,2011-09-20
1199,2011,529868.0,529868.0,529868.0,2011-03-01
1200,2011,5701696.84,5701696.84,5701696.84,2011-04-01
1201,2011,15000.0,15000.0,15000.0,2011-09-15
1202,2011,1.0,1.0,5.0,2011-09-27
1203,2011,2970.46,2970.46,2970.46,2011-03-02
1204,2011,1399565.0,1399565.0,1399565.0,2011-06-13
1205,2011,606191.0,606191.0,606191.0,2011-03-30
1206,2011,10000.0,10000.0,10000.0,2011-04-28
1207,2011,1099819.0,1099819.0,1099819.0,2011-09-23
1208,2011,27910.97,27910.97,27910.97,2011-01-28
1209,2011,1997688.0,1997688.0,1997688.0,2011-09-16
1210,2011,1223435.0,1223435.0,1223435.0,2011-08-03
1211,2011,90000.0,90000.0,90000.0,2011-09-13
1212,2011,64836.08,64836.08,64836.08,2011-08-08
1213,2011,1901488.0,1901488.0,1901488.0,2011-09-19
1214,2011,4107.4,4107.4,4107.4,2011-08-23
1215,2011,169547.4,169547.4,169547.4,2011-04-10
1216,2011,4831432.07,4831432.07,4831432.07,2011-07-13
1217,2011,819186.0,819186.0,819186.0,2011-09-22
1218,2011,118950.0,118950.0,118950.0,2011-09-13
1219,2011,500000.0,500000.0,500000.0,2011-09-30
1220,2011,221810.0,221810.0,468650.0,2011-07-18
1221,2011,20000.0,20000.0,20000.0,2011-09-21
1222,2011,372710.4,372710.4,372710.4,2011-04-01
1223,2011,27910.97,27910.97,27910.97,2011-06-27
1224,2011,134565.0,134565.0,453900.0,2011-08-30
1225,2011,1588449.0,1588449.0,8338196.0,2011-09-23
1226,2011,98990.0,98990.0,98990.0,2011-06-10
1227,2011,96192.0,96192.0,192736.0,2011-09-01
1228,2011,135843.26,135843.26,135843.26,2011-09-10
1229,2011,869740.8,869740.8,869740.8,2011-04-01
1230,2011,6416.89,6416.89,6416.89,2011-08-31
1231,2011,786142.0,786142.0,786142.0,2011-09-15
1232,2011,1287165.0,1287165.0,1287165.0,2011-09-30
1233,2011,10000.0,10000.0,10000.0,2011-05-17
1234,2011,283980.0,283980.0,283980.0,2011-04-01
1235,2011,1047088.0,1047088.0,1047088.0,2011-08-26
1236,2011,448546.0,448546.0,448546.0,2011-09-23
1237,2011,73899.84,73899.84,73899.84,2011-09-01
1238,2011,1615297.0,1615297.0,2492209.0,2011-02-24
1239,2011,540171.0,540171.0,540171.0,2011-05-12
1240,2011,7850.0,7850.0,7850.0,2011-09-15
1241,2011,40500.0,40500.0,40500.0,2011-09-23
1242,2011,83520.0,83520.0,83520.0,2011-09-23
1243,2011,2297041.0,2297041.0,13879346.0,2011-08-15
1244,2011,423055.68,423055.68,2201543.68,2011-08-31
1245,2011,4000000.0,0.0,4000000.0,2011-06-03
1246,2011,995624.0,995624.0,995624.0,2011-05-27
1247,2011,301550.0,301550.0,301550.0,2011-09-12
1248,2011,49480.0,49480.0,49480.0,2011-04-18
1249,2011,607772.96,607772.96,607772.96,2011-09-01
1250,2011,5000.0,5000.0,5000.0,2011-06-15
1251,2011,211527.84,211527.84,211527.84,2011-09-01
1252,2011,504047.45,504047.45,504047.45,2011-09-19
1253,2011,403039.2,403039.2,409205.92,2011-09-27
1254,2011,203830.0,203830.0,385443.0,2011-09-29
1255,2011,60000.0,60000.0,60000.0,2011-09-20
1256,2011,4092143.47,4092143.47,27944862.67,2011-08-02
1257,2011,324448.97,324448.97,324448.97,2011-09-29
1258,2011,1007973.8,1007973.8,1007973.8,2011-09-13
1259,2011,430036.96,430036.96,2234804.0,2011-09-01
1260,2012,33151300.0,33151300.0,50321794.5,2012-08-01
1261,2012,139430.3,139430.3,139430.3,2012-04-05
1262,2012,513565.0,513565.0,513565.0,2012-07-13
1263,2012,135064.0,135064.0,135064.0,2012-04-04
1264,2012,261800.0,261800.0,261800.0,2012-09-26
1265,2012,95545.89,95545.89,95545.89,2012-09-24
1266,2012,61221.0,61221.0,61221.0,2012-09-28
1267,2012,381344.0,381344.0,381344.0,2012-04-27
1268,2012,213069.6,213069.6,1001984.8,2012-01-20
1269,2012,913241.69,913241.69,913241.69,2012-09-27
1270,2012,207993.0,207993.0,207993.0,2012-05-31
1271,2012,895891.2,895891.2,895891.2,2012-03-30
1272,2012,178236.8,178236.8,178236.8,2012-07-23
1273,2012,241000.0,241000.0,241000.0,2012-08-30
1274,2012,2382534.92,2382534.92,2382534.92,2012-09-17
1275,2012,1067802.0,1067802.0,1067802.0,2012-02-15
1276,2012,448426.0,448426.0,672639.0,2012-09-18
1277,2012,99939.0,99939.0,149919.0,2012-06-01
1278,2012,5000.0,5000.0,5000.0,2011-12-14
1279,2012,618861.0,618861.0,618861.0,2012-09-28
1280,2012,10459.24,10459.24,10459.24,2012-01-03
1281,2012,445000.0,445000.0,890000.0,2012-09-28
1282,2012,751172.75,751172.75,751172.75,2012-05-07
1283,2012,333831.0,333831.0,333831.0,2012-09-24
1284,2012,20000.0,20000.0,20000.0,2012-09-14
1285,2012,76979.0,76979.0,964595.0,2012-03-13
1286,2012,136496.48,136496.48,136496.48,2012-02-06
1287,2012,4978100.0,1577384.79,4978100.0,2011-11-02
1288,2012,122520.0,122520.0,499391.0,2011-12-16
1289,2012,226743.2,226743.2,226743.2,2012-08-30
1290,2012,1699792.87,1699792.87,1699792.87,2012-08-29
1291,2012,424948.0,424948.0,424948.0,2012-09-18
1292,2012,10459.24,10459.24,10459.24,2012-01-31
1293,2012,166100.0,166100.0,166100.0,2012-09-25
1294,2012,604150.0,604150.0,604150.0,2012-09-27
1295,2012,78492.8,78492.8,78492.8,2012-02-27
1296,2012,10000.0,10000.0,10000.0,2012-02-17
1297,2012,2085220.0,2085220.0,2085220.0,2012-09-28
1298,2012,35657.17,35657.17,35657.17,2012-01-24
1299,2012,24503.65,24503.65,24503.65,2012-04-27
1300,2012,593340.85,593340.85,593340.85,2012-09-07
1301,2012,225986.8,225986.8,225986.8,2011-12-22
1302,2012,294005.74,294005.74,294005.74,2011-12-07
1303,2012,2292989.0,2292989.0,4699627.45,2012-05-09
1304,2012,201583.04,201583.04,810774.4,2012-08-30
1305,2012,835583.04,835583.04,3364966.08,2012-07-09
1306,2012,6000.0,6000.0,6000.0,2011-12-30
1307,2012,38677.76,38677.76,38677.76,2012-08-22
1308,2012,1273000.0,1273000.0,1273000.0,2012-09-20
1309,2012,2210000.32,2210000.32,2210000.32,2012-03-20
1310,2012,331706.59,331706.59,331706.59,2012-03-19
1311,2012,99987.26,99987.26,99987.26,2012-05-31
1312,2012,1798000.0,1798000.0,3604000.0,2012-09-28
1313,2012,174900.0,174900.0,174900.0,2012-09-26
1314,2012,3998372.62,3998372.62,3998372.62,2012-05-23
1315,2012,1615190.0,1615190.0,1615190.0,2012-03-02
1316,2012,456721.67,456721.67,456721.67,2012-01-30
1317,2012,1673252.65,1673252.65,1673252.65,2012-09-17
1318,2012,3689900.3,3689900.3,3689900.3,2012-04-04
1319,2012,1007890.0,1007890.0,1323220.0,2012-09-19
1320,2012,925000.0,925000.0,925000.0,2012-09-29
1321,2012,7788496.0,7788496.0,7788496.0,2012-06-14
1322,2012,423015.57,423015.57,423015.57,2012-05-03
1323,2012,1520044.0,1520044.0,1520044.0,2012-09-20
1324,2012,713737.36,145793.36,713737.36,2012-09-20
1325,2012,1002356.9,1002356.9,1002356.9,2012-06-18
1326,2012,5000.0,5000.0,5000.0,2012-08-14
1327,2012,725872.9,725872.9,725872.9,2012-08-02
1328,2012,193017.0,193017.0,193017.0,2012-09-14
1329,2012,1746600.0,1746600.0,2519550.0,2012-05-31
1330,2012,1046962.0,1046962.0,1046962.0,2012-09-26
1331,2012,213351.3,213351.3,11491856.28,2012-07-15
1332,2012,15301.95,15301.95,15301.95,2012-08-09
1333,2012,99687.85,99687.85,149670.52,2012-06-01
1334,2012,19667.13,19667.13,19667.13,2012-09-06
1335,2012,226926.16,226926.16,226926.16,2012-04-01
1336,2012,30000.0,30000.0,30000.0,2011-12-21
1337,2012,388716.0,388716.0,388716.0,2012-06-25
1338,2012,99991.2,99991.2,149967.2,2012-05-30
1339,2012,236669.4,236669.4,236669.4,2012-09-18
1340,2012,849654.0,849654.0,849654.0,2012-06-19
1341,2012,350000.0,350000.0,350000.0,2012-08-13
1342,2012,580339.29,580339.29,580339.29,2012-05-31
1343,2012,10000.0,10000.0,10000.0,2012-09-19
1344,2012,20000.0,20000.0,20000.0,2012-07-13
1345,2012,280741.04,280741.04,1195687.36,2012-06-29
1346,2012,6671015.56,6671015.56,6671015.56,2012-03-30
1347,2012,33874.64,33874.64,33874.64,2012-02-22
1348,2012,20000.0,20000.0,20000.0,2012-03-23
1349,2012,3000.0,3000.0,3000.0,2011-12-13
1350,2012,1433028.0,1433028.0,1433028.0,2012-09-28
1351,2012,20000.0,20000.0,20000.0,2012-03-05
1352,2012,4580.0,4580.0,4580.0,2012-04-26
1353,2012,900400.0,900400.0,2420065.0,2012-08-03
1354,2012,5000.0,5000.0,5000.0,2012-07-17
1355,2012,176197.19,176197.19,176197.19,2011-12-07
1356,2012,194064.0,194064.0,916977.6,2011-12-22
1357,2012,135928.42,135928.42,135928.42,2012-05-01
1358,2012,245980.16,245980.16,989486.72,2012-08-30
1359,2012,38309859.4,38309859.4,46670494.5,2012-04-02
1360,2012,99920.0,99920.0,99920.0,2012-06-21
1361,2012,638484.0,638484.0,1824889.0,2012-09-27
1362,2012,113620.0,113620.0,113620.0,2012-03-13
1363,2012,1327764.0,1327764.0,4647064.0,2012-04-17
1364,2012,1199991.0,1199991.0,1199991.0,2012-09-26
1365,2013,1038840.0,1038840.0,1038840.0,2013-09-20
1366,2013,20000.0,20000.0,20000.0,2012-12-06
1367,2013,13056400.0,13056400.0,13056400.0,2012-12-28
1368,2013,1993463.2,1993463.2,1993463.2,2012-11-30
1369,2013,198841.6,198841.6,797888.0,2012-12-28
1370,2013,15000.0,15000.0,15000.0,2012-11-20
1371,2013,2500.0,2500.0,2500.0,2012-10-12
1372,2013,15000.0,15000.0,15000.0,2012-11-20
1373,2013,28673764.0,11014100.0,87189583.0,2012-12-28
1374,2013,700.0,700.0,700.0,2012-11-06
1375,2013,100000.0,100000.0,100000.0,2013-07-15
1376,2013,99999.14,99999.14,99999.14,2013-09-19
1377,2013,315962.96,315962.96,315962.96,2013-05-02
1378,2013,749170.97,749170.97,999077.38,2013-08-29
1379,2013,176951.89,176951.89,176951.89,2013-09-13
1380,2013,555280.0,555280.0,555280.0,2013-09-17
1381,2013,614215.99,614215.99,17623332.28,2013-03-06
1382,2013,1155284.0,1155284.0,1155284.0,2013-09-24
1383,2013,217671.92,217671.92,726105.6,2013-04-24
1384,2013,7307698.76,7307698.76,7307698.76,2013-09-27
1385,2013,5349364.0,5349364.0,5349364.0,2013-01-24
1386,2013,208665.0,208665.0,208665.0,2013-05-02
1387,2013,28396.33,28396.33,28396.33,2013-03-14
1388,2013,1163000.0,1163000.0,1163000.0,2013-09-24
1389,2013,148540.59,148540.59,148540.59,2013-04-18
1390,2013,2742149.1,2742149.1,2742149.1,2013-09-11
1391,2013,593616.0,593616.0,593616.0,2013-09-13
1392,2013,49950.0,49950.0,49950.0,2013-08-21
1393,2013,1857465.03,1857465.03,1857465.03,2013-01-23
1394,2013,513728.0,513728.0,513728.0,2013-02-04
1395,2013,21892.4,21892.4,21892.4,2013-01-31
1396,2013,252192.0,252192.0,1008768.0,2013-09-19
1397,2013,335800.0,335800.0,335800.0,2013-05-17
1398,2013,2778887.0,1750239.0,9637985.0,2013-01-15
1399,2013,424085.0,424085.0,424085.0,2013-09-24
1400,2013,1199865.0,1199865.0,1199865.0,2013-09-20
1401,2013,893640.0,893640.0,2116456.0,2013-04-19
1402,2013,374992.15,374992.15,749394.67,2013-08-30
1403,2013,725000.0,725000.0,725000.0,2013-08-12
1404,2013,48483294.39,266293.57,219970709.2,2013-01-23
1405,2013,200140.8,200140.8,612537.6,2013-07-30
1406,2013,39566.27,39566.27,39566.27,2013-04-26
1407,2013,404908.0,404908.0,749876.0,2013-09-19
1408,2013,699859.07,699859.07,699859.07,2013-04-18
1409,2013,315360.0,315360.0,315360.0,2013-04-24
1410,2013,749227.95,749227.95,749227.95,2013-05-01
1411,2013,326518.0,326518.0,326518.0,2013-09-27
1412,2013,76886.4,76886.4,2688268.8,2013-03-07
1413,2013,10062.08,10062.08,10062.08,2013-08-05
1414,2013,1382720.0,1382720.0,1382720.0,2013-06-07
1415,2013,502362.42,430000.0,999807.89,2013-07-16
1416,2013,10000.0,10000.0,10000.0,2013-02-04
1417,2013,93358.04,93358.04,93358.04,2013-09-19
1418,2013,60480.0,60480.0,60480.0,2013-07-03
1419,2013,30500.0,30500.0,30500.0,2013-08-30
1420,2013,347439.57,347439.57,693232.17,2013-05-01
1421,2013,620791.52,620791.52,620791.52,2013-03-20
1422,2013,33378.48,33378.48,33378.48,2013-08-15
1423,2013,159420.54,159420.54,159420.54,2013-03-19
1424,2013,303966.2,303966.2,303966.2,2013-03-07
1425,2013,550922.0,550922.0,550922.0,2013-09-27
1426,2013,1779432.13,159400.51,5873297.21,2013-04-16
1427,2013,5750000.0,5750000.0,21556641.47,2013-08-29
1428,2013,769950.0,769950.0,769950.0,2013-04-12
1429,2013,360000.0,360000.0,634226.56,2013-03-28
1430,2013,119922.0,119922.0,119922.0,2013-08-29
1431,2013,961624.35,961624.35,961624.35,2013-09-13
1432,2013,246695.0,246695.0,246695.0,2013-09-27
1433,2013,6893.1,6893.1,6893.1,2013-07-24
1434,2013,431818.0,431818.0,431818.0,2013-09-25
1435,2013,6005730.49,6005730.49,47761198.45,2013-09-24
1436,2013,628912.0,628912.0,628912.0,2013-09-17
1437,2013,646800.0,646800.0,646800.0,2013-09-17
1438,2013,870096.13,870096.13,870096.13,2013-08-30
1439,2013,1257179.0,1257179.0,1257179.0,2013-08-30
1440,2013,374800.0,374800.0,374800.0,2013-09-11
1441,2013,98888.02,98888.02,98888.02,2013-09-20
1442,2013,159420.54,159420.54,159420.54,2013-04-25
1443,2013,79940.0,79940.0,79940.0,2013-01-28
1444,2013,119893.93,119893.93,119893.93,2013-04-29
1445,2013,1042904.75,1042904.75,8450279.87,2013-02-25
1446,2013,5495.0,5495.0,5495.0,2013-08-14
1447,2013,639991.9,639991.9,953230.9,2013-05-16
1448,2013,3799644.91,3799644.91,3799644.91,2013-09-25
1449,2013,500000.0,500000.0,691886.0,2013-08-27
1450,2013,61824.0,61824.0,61824.0,2013-08-27
1451,2013,2494775.0,2494775.0,2494775.0,2013-05-19
1452,2013,1468485.0,1468485.0,1468485.0,2013-09-27
1453,2013,15801749.27,15801749.27,15801749.27,2013-07-15
1454,2013,231265.76,231265.76,685322.72,2013-08-28
1455,2013,2203191.0,2203191.0,5081585.0,2013-09-25
1456,2014,810680.0,810680.0,810680.0,2014-09-26
1457,2014,178920.0,178920.0,178920.0,2014-09-22
1458,2014,3579300.0,3579300.0,3579300.0,2014-03-28
1459,2014,4051577.0,4051577.0,5068944.0,2014-09-30
1460,2014,153028.0,153028.0,153028.0,2014-09-26
1461,2014,397300.0,397300.0,397300.0,2014-09-03
