,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
1056,2010,13887.12,13887.12,13887.12,2009-10-01
1057,2010,35007.5,35007.5,35007.5,2009-10-01
1058,2010,7065.2,7065.2,7065.2,2009-10-31
1059,2010,11379.12,11379.12,11379.12,2009-10-15
1060,2010,198092.47,66278.58,0.0,2009-10-01
1061,2010,48000.0,48000.0,48000.0,2009-10-02
1062,2010,2177802.0,20000.0,2177802.0,2010-04-14
1063,2010,245000.26,245000.26,245000.26,2010-03-01
1064,2010,844940.0,844940.0,844940.0,2010-07-30
1065,2010,11480.92,11480.92,11480.92,2010-01-05
1066,2010,439736.0,439736.0,439736.0,2010-09-29
1067,2010,38134.59,38134.59,38134.59,2009-10-07
1068,2010,605858.4,605858.4,0.0,2010-01-12
1069,2010,3579.0,3579.0,3579.0,2010-06-17
1070,2010,414942.57,414942.57,754349.02,2010-03-09
1071,2010,90360.0,90360.0,90360.0,2009-10-01
1072,2010,912002.51,912002.51,912002.51,2010-04-22
1073,2010,16000.0,16000.0,16000.0,2010-01-27
1074,2010,5587.84,5587.84,5587.84,2010-05-17
1075,2010,33283322.93,33283322.93,86355860.41,2010-05-28
1076,2010,9860.76,9860.76,9860.76,2010-06-02
1077,2010,1053162.33,177288.0,3000000.0,2009-12-11
1078,2010,2243259.4,592960.21,2243259.4,2010-01-13
1079,2010,12900.0,12900.0,12900.0,2010-06-01
1080,2010,3471.3,3471.3,3471.3,2010-09-08
1081,2010,276000.0,276000.0,276000.0,2010-08-23
1082,2010,35696.11,35696.11,35696.11,2010-09-21
1083,2010,45900.0,45900.0,88450.0,2010-08-11
1084,2010,525600.2,525600.2,525600.2,2010-03-25
1085,2010,4197.01,4197.01,4197.01,2010-07-29
1086,2010,18720.0,18720.0,18720.0,2010-08-23
1087,2010,9823.08,9823.08,9823.08,2010-02-19
1088,2010,246439.0,246439.0,246439.0,2010-03-02
1089,2010,196341.98,196341.98,196341.98,2009-10-28
1090,2010,6984.8,6984.8,6984.8,2010-05-27
1091,2010,63336.36,63336.36,63336.36,2010-03-31
1092,2010,6984.8,6984.8,6984.8,2010-09-09
1093,2010,4360.0,4360.0,4360.0,2010-06-10
1094,2010,84010.66,84010.66,0.0,2010-02-12
1095,2010,18720.0,18720.0,18720.0,2010-03-05
1096,2010,5940.0,5940.0,5940.0,2010-03-29
1097,2010,298744.99,298744.99,298744.99,2010-05-18
1098,2010,217771.17,217771.17,217771.17,2010-09-28
1099,2010,250961.36,250961.36,250961.36,2010-02-16
1100,2010,11340.0,11340.0,11340.0,2010-08-23
1101,2010,115556.94,115556.94,115556.94,2010-01-27
1102,2010,7065.2,7065.2,7065.2,2009-10-27
1103,2010,159408.0,159408.0,159408.0,2009-10-01
1104,2010,2525.28,2525.28,57450.12,2010-09-21
1105,2010,5458.74,5458.74,5458.74,2009-10-14
1106,2010,4357400.0,4357400.0,4357400.0,2010-09-17
1107,2010,8750.0,8750.0,8750.0,2009-10-01
1108,2010,679578.66,679578.66,1372374.1,2010-09-21
1109,2010,4436260.0,4436260.0,4814512.0,2010-09-30
1110,2010,6984.8,6984.8,6984.8,2010-08-26
1111,2010,93768.0,93768.0,93768.0,2009-10-01
1112,2010,6684.14,6684.14,6684.14,2010-09-28
1113,2010,4753.49,4753.49,0.0,2010-01-05
1114,2010,1057485.79,1057485.79,1403580.35,2010-09-16
1115,2010,21379.75,21379.75,21379.75,2010-03-19
1116,2010,4005.0,4005.0,4005.0,2010-02-26
1117,2010,18720.0,18720.0,18720.0,2010-06-24
1118,2010,2627966.0,2627966.0,4995000.0,2010-08-19
1119,2010,6334.28,6334.28,6334.28,2010-02-24
1120,2010,43537.15,43537.15,43537.15,2010-08-27
1121,2010,115556.94,68625.18,115556.94,2010-03-17
1122,2010,0.0,0.0,0.0,2010-04-01
1123,2010,168175.92,168175.92,168175.92,2010-08-23
1124,2010,6772.0,6772.0,6772.0,2010-07-15
1125,2010,5000.0,5000.0,5000.0,2010-07-13
1126,2010,16181.85,16181.85,16181.85,2009-10-20
1127,2010,5603.78,5603.78,5603.78,2010-07-01
1128,2010,46256.0,46256.0,46256.0,2009-12-19
1129,2010,48486.99,48486.99,48486.99,2009-10-14
1130,2010,3964.5,3964.5,3964.5,2010-04-05
1131,2010,362409.6,362409.6,362409.6,2010-08-10
1132,2010,17954.56,17954.56,17954.56,2010-02-12
1133,2010,299995.29,299995.29,299995.29,2009-10-01
1134,2010,7690.5,7690.5,7690.5,2010-02-01
1135,2010,103230.0,103230.0,103230.0,2010-09-26
1136,2010,3682650.83,3682650.83,5588916.75,2010-07-30
1137,2010,959676.0,0.0,4019276.4,2010-09-30
1138,2010,422500.0,422500.0,422500.0,2010-01-01
1139,2010,1500000.0,1500000.0,0.0,2010-01-12
1140,2010,6985.2,6985.2,6985.2,2010-09-10
1141,2010,199830.4,199830.4,199830.4,2010-09-24
1142,2010,10257.3,10257.3,10257.3,2010-05-17
1143,2010,0.0,0.0,3447146.0,2010-02-18
1144,2010,2030327.0,782000.0,3000000.0,2010-06-23
1145,2010,6984.8,6984.8,6984.8,2010-05-18
1146,2010,26559.63,26559.63,26559.63,2010-01-14
1147,2010,4595.92,4595.92,4595.92,2010-06-02
1148,2010,377526.3,377526.3,377526.3,2010-09-28
1149,2010,127440.0,127440.0,0.0,2009-10-01
1150,2010,3687163.5,3687163.5,3687163.5,2009-10-01
1151,2010,2099128.18,2099128.18,2099128.18,2009-10-01
1152,2010,25323.44,25323.44,25323.44,2009-10-15
1153,2010,87861.3,87861.3,87861.3,2009-10-01
1154,2010,4239.0,4239.0,4239.0,2009-10-01
1155,2010,16886.5,16886.5,16886.5,2009-10-06
1156,2010,4228.24,4228.24,4228.24,2009-10-06
1157,2010,2904988.92,2904988.92,0.0,2009-10-01
1158,2010,20022.91,20022.91,20022.91,2009-10-01
1159,2010,25000.0,25000.0,25000.0,2009-10-14
1160,2010,7350.9,7350.9,7350.9,2009-10-15
1161,2010,170000.04,170000.04,170000.04,2009-10-01
1162,2010,10146.16,10146.16,10146.16,2009-10-22
1163,2010,10132.06,10132.05,10132.06,2009-10-21
1164,2010,66278.64,66278.64,0.0,2009-10-01
1165,2010,12887.28,12887.28,12887.28,2009-10-01
1166,2010,800000.0,800000.0,800000.0,2009-12-30
1167,2010,8097.46,8097.46,8097.46,2009-10-22
1168,2010,25785.26,25785.26,0.0,2009-12-28
1169,2010,31014.45,31014.45,31014.45,2009-10-01
1170,2010,19018.24,19018.24,19018.24,2009-11-02
1171,2010,298248.36,298248.36,298248.36,2009-10-01
1172,2010,38992.54,38992.54,38992.54,2009-10-01
1173,2010,78000.0,78000.0,78000.0,2009-10-01
1174,2010,36000.0,36000.0,36000.0,2009-10-29
1175,2010,52500.0,52500.0,210000.0,2009-10-22
1176,2010,27281.23,27281.23,27281.23,2009-10-01
1177,2010,8943.98,8943.98,8943.98,2009-10-15
1178,2010,10473.81,10473.81,10473.81,2009-10-01
1179,2010,410312.12,410312.12,410312.12,2009-10-08
1180,2010,3211.16,3211.16,3211.16,2009-10-01
1181,2010,25500.0,25500.0,25500.0,2009-10-07
1182,2010,0.0,0.0,0.0,2009-10-01
1183,2010,15084.87,15084.87,15084.87,2009-10-21
1184,2010,180000.0,180000.0,180000.0,2009-10-30
1185,2010,20266.9,20266.9,20266.9,2009-10-01
1186,2010,86362.89,86362.89,0.0,2009-10-27
1187,2010,33948.9,33948.9,33948.9,2009-10-28
1188,2010,49715.04,49715.04,49715.04,2009-10-29
1189,2010,412200.6,412200.6,412200.6,2009-10-01
1190,2010,133180.0,133180.0,133180.0,2009-10-01
1191,2010,114390.21,114390.21,571951.05,2009-10-01
1192,2010,630210.0,630210.0,630210.0,2009-10-06
1193,2010,588074.64,588074.64,0.0,2009-11-10
1194,2010,3019.76,3019.56,3019.76,2009-10-05
1195,2010,93040.0,93040.0,93040.0,2009-10-06
1196,2010,245691.46,245691.46,245691.46,2009-10-01
1197,2010,62676.25,62676.25,752115.0,2009-10-01
1198,2010,252951.36,252951.36,252951.36,2009-10-08
1199,2010,45345.43,45345.43,45345.43,2009-10-25
1200,2010,454208.28,454208.28,454208.28,2009-10-09
1201,2010,18190.0,18190.0,18190.0,2009-10-01
1202,2010,67294.27,67294.27,67294.27,2009-10-06
1203,2010,956907.67,956907.67,956907.67,2009-10-01
1204,2010,101720.24,101720.16,500934.61,2009-10-01
1205,2010,26899.6,26899.6,26899.6,2009-11-20
1206,2010,367040.0,367040.0,367040.0,2009-11-09
1207,2010,2151498.0,2151498.0,11659176.0,2009-10-19
1208,2010,72641.0,72641.0,401387.0,2009-10-01
1209,2010,83763.0,83763.0,83763.0,2009-11-03
1210,2010,4951.86,4951.86,4951.86,2009-10-29
1211,2010,67339.43,67339.43,67339.43,2009-10-01
1212,2010,644503.69,644503.69,644503.69,2009-10-01
1213,2010,3964.5,3964.5,3964.5,2009-11-10
1214,2010,43480.0,43480.0,43480.0,2009-10-08
1215,2010,192566.42,192566.42,192566.42,2009-10-01
1216,2010,3000.0,3000.0,3000.0,2009-10-23
1217,2010,7200.0,7200.0,36000.0,2009-10-09
1218,2010,432670.46,432670.46,432670.46,2009-12-01
1219,2010,4714.24,4714.24,4714.24,2009-10-01
1220,2010,17757.84,17757.84,17757.85,2009-10-20
1221,2010,1898234.0,1898234.0,3232370.0,2009-10-06
1222,2010,51600.0,51600.0,265869.0,2009-10-01
1223,2010,32673.0,32673.0,32673.0,2009-10-01
1224,2010,551866.2,551866.2,551866.2,2009-10-23
1225,2010,62499.99,62499.99,62499.99,2009-10-01
1226,2010,190660.0,190660.0,190660.0,2009-10-21
1227,2010,7896.28,7896.28,7896.28,2009-10-29
1228,2010,155393.32,155393.32,200956.76,2009-10-13
1229,2010,89813.0,89813.0,89813.0,2009-10-08
1230,2010,27115.0,27115.0,27115.0,2009-10-01
1231,2010,19050.0,19050.0,19050.0,2009-10-01
1232,2010,11812.5,11812.5,11812.5,2009-10-01
1233,2010,7500.0,7500.0,7500.0,2009-10-01
1234,2010,56923.25,56923.25,56923.25,2009-10-01
1235,2010,1484701.5,1484701.5,1484701.5,2009-10-01
1236,2010,161376.0,161376.0,161376.0,2009-10-02
1237,2010,38327.0,38327.0,38327.0,2009-10-01
1238,2010,81677.2,81677.2,81677.2,2009-10-23
1239,2010,50229.07,50229.07,50229.07,2009-10-01
1240,2010,190500.0,190500.0,190500.0,2009-10-01
1241,2010,1308866.4,1308866.4,3600544.56,2009-11-27
1242,2010,6871.47,6871.47,6871.47,2009-10-01
1243,2010,333637.25,333637.25,333637.25,2009-10-08
1244,2010,60000.0,60000.0,60000.0,2009-10-01
1245,2010,15662.67,15662.67,15662.67,2009-10-01
1246,2010,7500.0,7500.0,7500.0,2009-11-01
1247,2010,80428.38,80428.38,80428.38,2009-10-01
1248,2010,96307.04,96307.04,96307.04,2009-10-01
1249,2010,9506.98,9506.98,0.0,2009-12-14
1250,2010,4753.49,4753.49,0.0,2009-11-23
1251,2010,10386.0,10386.0,106368.0,2009-10-07
1252,2010,56195.38,56195.38,56195.38,2009-10-01
1253,2010,30000.0,30000.0,30000.0,2009-10-01
1254,2010,8400.0,8400.0,8400.0,2009-10-01
1255,2010,142868.76,142868.76,142868.76,2009-10-01
1256,2010,212520.13,212520.13,212520.13,2009-10-01
1257,2010,2787.68,2787.68,2787.68,2009-10-14
1258,2011,17252.85,17252.85,17252.85,2011-06-30
1259,2011,59475.0,59475.0,59475.0,2011-01-12
1260,2011,3600.0,3600.0,3600.0,2011-03-22
1261,2011,8140.0,8140.0,8140.0,2011-06-13
1262,2011,587942.28,587942.28,3019083.82,2011-01-03
1263,2011,9740.0,9740.0,9740.0,2010-11-11
1264,2011,99950.0,99950.0,99950.0,2011-01-25
1265,2011,85899.9,85899.9,85899.9,2011-06-17
1266,2011,24960.0,24960.0,24960.0,2011-01-05
1267,2011,712294.0,712294.0,712294.0,2011-09-16
1268,2011,270.0,270.0,270.0,2010-10-25
1269,2011,4732.73,4732.73,4732.73,2010-10-01
1270,2011,11851.79,11851.79,11851.79,2010-12-16
1271,2011,370773.18,370773.18,370773.18,2011-09-22
1272,2011,6945.0,6945.0,6945.0,2010-12-21
1273,2011,514327.4,514327.4,514327.4,2011-03-28
1274,2011,4725.0,4725.0,4725.0,2010-11-23
1275,2011,93508.4,93508.4,93508.4,2011-09-26
1276,2011,0.0,0.0,20500.0,2011-05-16
1277,2011,39425.0,39425.0,39425.0,2011-04-06
1278,2011,42147.0,42147.0,42147.0,2011-04-18
1279,2011,936738.94,936738.94,936738.94,2011-09-15
1280,2011,44825.0,44825.0,44825.0,2011-06-29
1281,2011,252900.0,252900.0,252900.0,2011-09-20
1282,2011,14561.21,14561.21,14561.21,2011-01-05
1283,2011,2078000.0,2078000.0,10655500.0,2011-09-23
1284,2011,191977.28,191977.28,191977.28,2011-03-28
1285,2011,6170859.24,6170859.24,6170859.24,2011-09-22
1286,2011,477000.0,477000.0,477000.0,2010-10-01
1287,2011,59100.0,59100.0,313769.93,2011-03-31
1288,2011,451858.0,451858.0,451858.0,2010-10-01
1289,2011,35007.5,35007.5,35007.5,2011-09-25
1290,2011,112667.0,112667.0,112667.0,2010-10-01
1291,2011,3286761.0,3286761.0,3286761.0,2010-12-07
1292,2011,3964.5,3964.5,3964.5,2011-04-08
1293,2011,4000.0,4000.0,4000.0,2011-08-15
1294,2011,1905700.0,1905700.0,1905700.0,2011-09-23
1295,2011,33000.0,33000.0,33000.0,2011-09-25
1296,2011,37191.5,37191.5,37191.5,2011-09-15
1297,2011,350352.0,350352.0,350352.0,2011-09-01
1298,2011,325498.0,325498.0,325498.0,2010-10-01
1299,2011,37620.0,37620.0,37620.0,2010-10-01
1300,2011,249722.5,249722.5,249722.5,2010-10-01
1301,2011,1344500.0,1326484.0,1344500.0,2011-09-30
1302,2011,289800.0,289800.0,289800.0,2010-10-01
1303,2011,6149494.0,6149494.0,6149494.0,2010-12-20
1304,2011,19848.0,19848.0,19848.0,2010-10-01
1305,2011,6540.15,6540.15,6540.15,2010-10-26
1306,2011,7368087.52,7368087.52,7368087.52,2011-09-22
1307,2011,6000.0,6000.0,6000.0,2011-03-02
1308,2011,1401913.3,1401913.3,1401913.3,2011-03-11
1309,2011,5871.84,5871.84,5871.84,2011-03-16
1310,2011,6540.15,6540.15,6540.15,2011-03-03
1311,2011,1129397.48,1129397.48,1129397.48,2010-11-29
1312,2011,431997.5,431997.5,431997.5,2010-10-01
1313,2011,17485246.96,17485246.96,54959685.3,2011-09-13
1314,2011,232766.5,232766.5,232766.5,2011-09-28
1315,2011,25600.39,25600.39,25600.39,2011-05-17
1316,2011,96820.0,96820.0,96820.0,2011-02-22
1317,2011,4532.18,4532.18,4532.18,2010-11-02
1318,2011,20304.2,20304.2,20304.2,2011-04-14
1319,2011,4500.0,4500.0,4500.0,2011-01-01
1320,2011,669008.5,669008.5,669008.5,2010-11-02
1321,2011,288000.0,288000.0,288000.0,2010-10-01
1322,2011,233000.0,233000.0,233000.0,2011-07-20
1323,2011,4500.0,4500.0,4500.0,2010-12-10
1324,2011,3547.0,3547.0,3547.0,2010-10-01
1325,2011,7845.0,7845.0,7845.0,2011-06-10
1326,2011,84226.44,84226.44,84226.44,2011-08-26
1327,2011,417970.0,417970.0,417970.0,2011-09-06
1328,2011,2965.84,2965.84,2965.84,2011-09-20
1329,2011,82058.8,82058.8,82058.8,2011-09-26
1330,2011,35007.5,35007.5,35007.5,2010-10-01
1331,2011,5047.12,5047.12,5047.12,2011-09-13
1332,2011,2417170.0,2417170.0,3056604.0,2011-04-22
1333,2011,1069612.35,1069612.35,1069612.35,2011-04-15
1334,2011,111746.14,111746.14,111746.14,2011-09-26
1335,2011,2729530.0,2729530.0,3248630.0,2011-05-31
1336,2011,122025.0,122025.0,122025.0,2010-12-09
1337,2011,3872092.42,3872092.42,8302374.34,2011-09-22
1338,2011,34240.0,34240.0,34240.0,2011-04-15
1339,2011,15537.0,15537.0,15537.0,2011-08-31
1340,2011,856132.7,856132.7,856132.7,2011-03-21
1341,2011,818971.0,818971.0,818971.0,2011-09-20
1342,2011,266815.93,266815.93,266815.93,2011-09-29
1343,2011,26460.0,26460.0,26460.0,2011-09-29
1344,2011,2195.0,2195.0,2195.0,2011-01-31
1345,2011,2096349.0,2096349.0,2096349.0,2011-04-27
1346,2011,3311697.1,3311697.1,3311697.1,2011-04-29
1347,2011,3499969.36,3499969.36,17838198.16,2011-09-26
1348,2011,5123148.52,429997.14,7999000.0,2011-05-16
1349,2011,9090.0,9090.0,9090.0,2011-09-28
1350,2011,37100.0,37100.0,37100.0,2011-08-04
1351,2011,5000.0,5000.0,5000.0,2011-06-17
1352,2011,1970688.0,1970688.0,1970688.0,2011-01-04
1353,2011,168003.5,168003.5,168003.5,2010-10-01
1354,2011,987360.0,987360.0,4206360.0,2011-09-29
1355,2011,19820.0,19820.0,100000.0,2011-04-01
1356,2011,29700.0,29700.0,29700.0,2011-07-13
1357,2011,403380.0,403380.0,403380.0,2011-09-27
1358,2011,272038.04,272038.04,272038.04,2011-09-13
1359,2011,6115.5,6115.5,6115.5,2011-03-15
1360,2011,202890.39,202890.39,202890.39,2011-09-26
1361,2011,249999.0,249999.0,249999.0,2011-04-21
1362,2011,20740.15,20740.15,20740.15,2011-09-30
1363,2011,13371.0,13371.0,13371.0,2011-04-27
1364,2011,9800.0,9800.0,9800.0,2011-09-12
1365,2011,25426.6,25426.6,25426.6,2011-05-11
1366,2011,107756.41,107756.41,590052.41,2010-12-01
1367,2011,8830.0,8830.0,8830.0,2011-04-04
1368,2011,3000.0,3000.0,15000.0,2011-06-30
1369,2011,8597.99,8597.99,8597.99,2011-09-22
1370,2011,5822.25,5822.25,5822.25,2010-11-01
1371,2011,3712.0,3712.0,3712.0,2011-02-15
1372,2011,17740.0,17740.0,17740.0,2011-09-19
1373,2011,30937.56,30937.56,30937.56,2011-07-26
1374,2012,168518.0,168518.0,168518.0,2012-07-23
1375,2012,6365.28,6365.28,6365.28,2011-10-01
1376,2012,7375.5,7375.0,7375.5,2011-10-01
1377,2012,1107843.18,1107843.18,1367934.13,2011-12-22
1378,2012,9947.0,9947.0,60708.0,2011-10-03
1379,2012,657434.0,657434.0,657434.0,2011-10-03
1380,2012,17970.0,17970.0,17970.0,2011-10-18
1381,2012,9947.0,9947.0,60708.0,2011-10-01
1382,2012,16825.56,16825.56,16825.56,2011-10-04
1383,2012,7834.5,7834.5,7834.5,2011-10-06
1384,2012,1855430.88,1855430.88,1855430.88,2011-11-29
1385,2012,6984.0,6984.0,6984.0,2011-10-01
1386,2012,11000.0,11000.0,11000.0,2011-10-01
1387,2012,8580.0,8580.0,8580.0,2011-10-01
1388,2012,3420.0,3420.0,3420.0,2011-10-27
1389,2012,3025.0,3025.0,3025.0,2012-03-08
1390,2012,4200.0,4200.0,4200.0,2011-10-01
1391,2012,5530.52,5530.52,5530.52,2011-10-01
1392,2012,9297.0,9297.0,9297.0,2011-11-01
1393,2012,20000.0,20000.0,20000.0,2011-10-05
1394,2012,12014.0,12014.0,12014.0,2012-09-27
1395,2012,5545.0,5545.0,5545.0,2012-05-14
1396,2012,18270.0,18270.0,18270.0,2012-04-30
1397,2012,40000.0,40000.0,200000.0,2012-03-13
1398,2012,1096.5,1096.5,1096.5,2012-04-01
1399,2012,11496.91,11496.91,113850.0,2012-07-11
1400,2012,45755.0,45755.0,45755.0,2012-04-01
1401,2012,44742.0,44742.0,383600.0,2012-03-01
1402,2012,11398.0,11398.0,11398.0,2012-06-12
1403,2012,1826174.79,1826174.79,1826174.79,2012-06-14
1404,2012,3762.0,3762.0,3762.0,2012-03-27
1405,2012,8597.0,8597.0,8597.0,2012-02-15
1406,2012,1039063.92,1039063.92,5263354.44,2012-02-29
1407,2012,14056.41,14056.41,14056.41,2012-07-11
1408,2012,2678460.81,2678460.81,2678460.81,2012-06-04
1409,2012,889282.0,889282.0,889282.0,2012-09-07
1410,2012,4025.0,4025.0,4025.0,2012-02-03
1411,2012,56667.2,56667.2,56667.2,2012-09-21
1412,2012,2465854.0,2465854.0,2465854.0,2012-09-25
1413,2012,190000.0,190000.0,190000.0,2012-08-20
1414,2012,7002.46,7002.46,7002.46,2012-09-14
1415,2012,295000.0,295000.0,295000.0,2012-09-19
1416,2012,31800.0,31800.0,31800.0,2012-04-01
1417,2012,10875.0,10875.0,60625.0,2012-06-28
1418,2012,490000.0,490000.0,490000.0,2012-08-07
1419,2012,69031.0,69031.0,69031.0,2012-08-14
1420,2012,297566.0,297566.0,297566.0,2012-07-23
1421,2012,4635.0,4635.0,23175.0,2012-09-10
1422,2012,49865.0,49865.0,49865.0,2012-09-07
1423,2012,132056.0,132056.0,408053.04,2012-04-01
1424,2012,35739.0,35739.0,35739.0,2012-03-15
1425,2012,8412.78,8412.78,8412.78,2012-07-13
1426,2012,11592.0,11592.0,11592.0,2012-03-27
1427,2012,9500.04,9500.04,9500.04,2012-08-07
1428,2012,92120.0,92120.0,315540.0,2012-09-28
1429,2012,1428223.0,0.0,2609713.0,2012-09-27
1430,2012,51966.34,51966.34,51966.34,2012-03-05
1431,2012,1598404.0,1598404.0,1598404.0,2012-09-28
1432,2012,32598.0,32598.0,32598.0,2012-09-27
1433,2012,217883.0,217883.0,217883.0,2012-09-27
1434,2012,335413.73,335413.73,335413.73,2012-03-05
1435,2012,4635.0,4635.0,23175.0,2012-09-13
1436,2012,34755.0,34755.0,34755.0,2012-04-01
1437,2012,4643.0,4643.0,4643.0,2012-08-16
1438,2012,5400.0,5400.0,5400.0,2012-03-06
1439,2012,3982.6,3982.6,3982.6,2012-09-10
1440,2012,2947730.0,2947730.0,9540535.35,2012-09-27
1441,2012,1035757.72,1035757.72,2861932.48,2012-05-10
1442,2012,3964.5,3964.5,3964.5,2012-04-18
1443,2012,10419.15,10419.15,10419.15,2012-04-03
1444,2012,34755.0,34755.0,34755.0,2012-04-01
1445,2012,34755.0,34755.0,34755.0,2012-04-01
1446,2012,9850.5,9850.5,9850.5,2012-02-28
1447,2012,157360.0,157360.0,157360.0,2012-09-26
1448,2012,533721.0,533721.0,533721.0,2012-09-28
1449,2012,5665.0,5665.0,5665.0,2012-09-21
1450,2012,26804.0,26804.0,26804.0,2012-09-14
1451,2012,13420.0,13420.0,13420.0,2012-03-08
1452,2012,167446.0,167446.0,167446.0,2012-09-26
1453,2012,212047.25,212047.25,212047.25,2012-01-05
1454,2012,60396.64,60396.64,60396.64,2012-09-23
1455,2012,4380.0,4380.0,4380.0,2012-09-12
1456,2012,196251.0,196251.0,196251.0,2012-07-23
1457,2012,0.0,0.0,0.0,2012-08-03
1458,2013,9000.0,9000.0,9000.0,2013-04-01
1459,2013,494827.92,494827.92,494827.92,2013-08-01
1460,2013,99999.0,99999.0,99999.0,2013-09-23
1461,2013,53928.0,53928.0,218937.0,2013-09-25
1462,2013,96515.0,96515.0,96515.0,2013-09-06
1463,2013,3873.95,3873.95,3873.95,2012-11-30
1464,2013,752160.0,752160.0,1125544.47,2013-09-27
1465,2013,7002.0,7002.0,7002.0,2012-12-20
1466,2013,7080.0,7080.0,7080.0,2013-04-25
1467,2013,1564859.47,1564859.47,1564859.47,2013-02-20
1468,2013,152000.0,152000.0,152000.0,2013-05-06
1469,2013,6000.0,6000.0,6000.0,2012-10-01
1470,2013,3605.0,3605.0,3605.0,2012-11-15
1471,2013,10210.5,10210.5,10210.5,2012-10-05
1472,2013,157360.0,157360.0,157360.0,2013-07-26
1473,2013,998604.0,998604.0,998604.0,2013-06-12
1474,2013,0.0,0.0,1236286.18,2013-03-24
1475,2013,8800.0,8800.0,8800.0,2012-10-01
1476,2013,395949.0,395949.0,395949.0,2013-09-26
1477,2013,1022187.0,1022187.0,2598412.0,2012-12-28
1478,2013,2890651.02,2890651.02,3788167.55,2013-09-30
1479,2013,11405.2,11405.2,11405.2,2013-03-19
1480,2013,6272.35,6272.35,6272.35,2013-08-12
1481,2013,66446.4,66446.4,66446.4,2013-08-21
1482,2013,6469.11,6469.11,6469.11,2012-11-08
1483,2013,7950.0,7950.0,7950.0,2013-04-11
1484,2013,16823.0,16823.0,16823.0,2013-09-17
1485,2013,257734.94,257734.94,294450.16,2013-05-21
1486,2013,1800.0,1800.0,1800.0,2013-08-30
1487,2013,4387.0,4387.0,4387.0,2013-08-29
1488,2013,24960.0,24960.0,24960.0,2013-05-01
1489,2013,10692.0,10692.0,10692.0,2013-09-10
1490,2013,47300.0,47300.0,47300.0,2013-01-24
1491,2013,25249.96,25249.96,25249.96,2013-09-25
1492,2013,2572248.52,1945990.7,2572248.52,2013-09-12
1493,2013,21136.56,21136.56,21136.56,2013-06-20
1494,2013,120414.34,120414.34,120414.34,2013-04-01
1495,2013,1830581.6,1830581.6,6864111.08,2013-09-30
1496,2013,732800.0,732800.0,732800.0,2013-06-19
1497,2013,26380.0,26380.0,26380.0,2013-07-25
1498,2013,2574968.0,2574968.0,4088072.0,2013-09-27
1499,2013,1800.0,1800.0,1800.0,2013-03-15
1500,2013,3484087.38,3484087.38,3484087.38,2013-09-24
1501,2013,30500.0,30500.0,114500.0,2013-09-30
1502,2013,5210.0,5210.0,5210.0,2013-09-09
1503,2013,9392.45,9392.45,54377.33,2013-03-01
1504,2013,4809.0,4809.0,4809.0,2013-06-03
1505,2013,6316346.49,6316346.49,32254321.17,2013-09-30
1506,2013,966020.4,966020.4,966020.4,2013-08-30
1507,2013,36565.0,36565.0,36565.0,2013-09-13
1508,2013,350715.65,350715.65,350715.65,2013-08-01
1509,2013,43500.0,43500.0,43500.0,2012-10-01
1510,2013,6525.52,6525.52,6525.52,2013-03-27
1511,2014,222321.48,222321.48,222321.48,2013-10-01
1512,2014,80520.0,80520.0,665100.0,2013-10-01
1513,2014,5400.0,5400.0,5400.0,2013-10-01
1514,2014,13500.0,13500.0,13500.0,2013-10-01
1515,2014,113364.77,113364.77,113364.77,2014-03-18
1516,2014,48395.0,48395.0,48395.0,2014-04-01
1517,2014,4320.0,4320.0,4320.0,2013-10-21
1518,2014,140818.28,140818.28,140818.28,2014-04-07
1519,2014,9616.56,9616.56,9616.56,2013-11-07
1520,2014,29623.19,29623.19,29623.19,2014-05-14
1521,2014,1819.5,1819.5,1819.5,2014-02-20
1522,2014,392500.0,392500.0,392500.0,2014-09-30
1523,2014,13500.0,13500.0,13500.0,2013-10-01
1524,2014,19500.0,19500.0,19500.0,2014-04-07
1525,2014,13650.0,13650.0,13650.0,2013-10-01
1526,2014,22805.01,22805.01,22805.01,2014-05-23
1527,2014,21163.19,21163.19,21163.19,2013-12-04
1528,2014,13068852.12,13068852.12,119597405.43,2014-09-23
1529,2014,1321974.42,1321974.42,1321974.42,2014-09-22
1530,2014,23481.25,23481.25,23481.25,2014-05-06
1531,2014,76913.18,76913.18,672549.9,2014-04-22
1532,2014,156046.0,156046.0,156046.0,2014-04-28
1533,2014,183652.65,183652.65,183652.65,2014-03-05
1534,2014,429234.46,429234.46,429234.46,2014-01-03
1535,2014,7960.0,7960.0,7960.0,2013-10-01
1536,2014,999992.87,999992.87,999992.87,2014-05-15
1537,2014,18500.0,18500.0,18500.0,2014-06-27
1538,2014,313799.47,313799.47,313799.47,2014-04-28
1539,2014,6782693.0,6782693.0,15619231.0,2014-09-26
1540,2014,1350.0,1350.0,9500.0,2014-02-19
1541,2014,32927.0,32927.0,32927.0,2014-04-22
1542,2014,6675.0,6675.0,6675.0,2013-10-24
1543,2014,3138205.54,3138205.54,3138205.54,2013-10-01
1544,2014,11113.98,11113.98,11113.98,2014-04-04
1545,2014,2800.0,2800.0,14000.0,2013-10-01
1546,2014,999378.0,999378.0,999378.0,2014-07-11
1547,2014,39340.02,39340.02,39340.02,2014-01-28
1548,2014,4180.5,4180.5,4180.5,2014-03-26
